race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202507020611,20250330,10,1,1,2019110020,マッドクール,牡,6,芦毛,2,000a0122b4,Dark Angel,000a013de8,Mad About You,000a001ef3,Indian Ridge,先,01163,坂井,58.0,0,01144,池添,226800,サンデーレーシング,530739,Moyglare Stud Farm Ltd,0,Ｍｏｙｇｌａ,34.4,,,栗東,540,-,2,,6,6,,,1:08.7,4,7.1,1.1/4,7-5,,,0,0,5.1,3,"<span class=""Icon_HorseMark Icon_MaruGai""></span>",M,1,,,,,2025-06-05 18:25:40
202507020611,20250330,3,2,1,2017101423,ウイングレイテスト,牡,8,栗毛,1,2004103328,スクリーンヒーロー,1996103011,グレートキャティ,1982101222,サクラユタカオー,先,01085,松岡,58.0,0,01048,畠山,494800,ウイン,214514,コスモヴューファーム,1,コスモヴュー,35.5,,,美浦,516,,0,,16,16,,,1:09.5,12,91.3,1/2,4-2,,,0,1,66.3,11,,M,1,,,,,2025-06-12 18:37:51
202507020611,20250330,12,3,2,2020100896,ビッグシーザー,牡,5,芦毛,2,2011103328,ビッグアーサー,2013110017,アンナペレンナ,000a012550,Tale of Ekati,先,01102,北村友,58.0,0,01028,西園正,331007,幅田昌伸,200051,バンブー牧場,1,バンブー牧場,35.1,,,栗東,520,+,2,,9,9,,,1:08.9,7,19.7,クビ,1-1,,,0,0,16.3,6,,M,1,1,,,,2025-06-08 17:31:27
202507020611,20250330,1,4,2,2015104364,トゥラヴェスーラ,牡,10,鹿毛,2,2004102753,ドリームジャーニー,2008103040,ジャジャマーチャン,1996106512,アドマイヤコジーン,差,01127,丸山,58.0,0,01135,高橋康,758005,吉田照哉,393126,社台ファーム,0,社台Ｆ,34.2,,,栗東,484,-,10,,11,11,,,1:09.1,16,171.9,1/2,15-15,,,0,1,110.0,13,,M,1,,,,,2025-05-01 18:32:56
202507020611,20250330,20,5,3,2021110031,オフトレイル,牡,4,鹿毛,2,000a0120b6,Farhh,000a012800,ローズトレイル,000a001d7e,Kingmambo,追,01144,菱田,58.0,0,01130,吉村,003060,ゴドルフィン,830708,Godolphin,0,Ｇｏｄｏｌｐ,34,,,栗東,460,+,4,,14,14,,,1:09.2,11,57.4,クビ,18-17,,,0,0,49.2,9,"<span class=""Icon_HorseMark Icon_MaruGai""></span>",M,1,,,,,2025-03-31 10:32:05
202507020611,20250330,18,6,3,2020106851,ルガル,牡,5,青鹿毛,2,2012104511,ドゥラメンテ,000a01447f,アタブ,000a011656,New Approach,先,01171,西村淳,58.0,0,01157,杉山晴,879033,江馬由将,400018,三嶋牧場,0,三嶋牧場,34.8,,,栗東,530,-,1,,7,7,,,1:08.8,3,5.7,3/4,2-2,,,0,0,5.8,4,,M,1,,,,,2025-03-31 10:32:05
202507020611,20250330,15,7,4,2020102764,モズメイメイ,牝,5,鹿毛,2,2008103244,リアルインパクト,2014105410,インラグジュアリー,000a01239b,Frankel,大,01154,松若,56.0,0,01210,前川,005803,キャピタル・システム,393126,社台ファーム,0,社台Ｆ,35,,,栗東,474,+,6,,13,13,,,1:09.2,14,148.3,ハナ,5-5,,,0,0,138.9,15,,M,1,,1,,,2025-07-03 18:26:37
202507020611,20250330,13,8,4,2020101503,カンチェンジュンガ,牡,5,鹿毛,2,2011103328,ビッグアーサー,2015103865,クェスタボルタ,000a012230,ノヴェリスト,追,00666,武豊,58.0,0,01087,庄野,331007,幅田昌伸,511328,サンバマウンテンファーム,0,サンバＭＦ,34.5,,,栗東,492,-,4,,10,10,,,1:09.0,9,42.4,1/2,10-9,,,0,1,50.2,10,,M,1,,,,,2025-05-01 18:32:56
202507020611,20250330,4,9,5,2018102281,キタノエクスプレス,牡,7,鹿毛,2,2011110091,アジアエクスプレス,2009104344,ツルマルサンチャン,2002100816,ディープインパクト,差,01124,国分恭,58.0,0,01170,坂口,163002,北所直人,523209,村上欽哉,0,村上欽哉,34.4,,,栗東,510,+,4,,15,15,,,1:09.4,13,130.5,1,15-15,,,0,1,149.1,17,,M,1,,,,,2025-07-03 18:26:36
202507020611,20250330,5,10,5,2019101700,サトノレーヴ,牡,6,鹿毛,1,2008103552,ロードカナロア,2001107654,チリエージェ,1989108341,サクラバクシンオー,先,05509,モレイラ,58.0,0,01070,堀,790031,里見治,033357,白井牧場,0,白井牧場,33.4,,,美浦,530,-,7,,1,1,,,1:07.9,2,3.8,,7-9,,,0,0,3.6,2,,M,1,,,,,2025-03-31 10:32:05
202507020611,20250330,17,11,6,2020105018,スズハローム,牡,5,鹿毛,2,2013106101,サトノダイヤモンド,2012100048,アイライン,2004100933,ローレルゲレイロ,差,01197,佐々木,58.0,0,01123,牧田,591033,森達郎,700330,アラキファーム,0,アラキＦ,34.8,,,栗東,458,-,8,,17,17,,,1:10.1,15,170.4,3.1/2,17-18,,,0,1,128.0,14,,M,1,,,,,2025-05-01 18:32:56
202507020611,20250330,9,12,6,2019106526,トウシンマカオ,牡,6,栗毛,1,2011103328,ビッグアーサー,2003105308,ユキノマーメイド,1995103211,スペシャルウィーク,差,01170,横山武,58.0,0,01118,高柳瑞,786800,サトー,063204,服部牧場,0,服部牧場,33.8,,,美浦,480,+,5,,4,4,,,1:08.3,5,7.3,クビ,10-9,,,0,1,8.5,5,,M,1,,,,,2025-05-01 18:32:56
202507020611,20250330,11,13,7,2020100105,エイシンフェンサー,牝,5,黒鹿毛,2,2013100612,ファインニードル,2008101286,エーシンパナギア,1993103280,エイシンサンディ,差,01166,川又,56.0,0,01130,吉村,785800,栄進堂,403095,木田牧場,0,木田牧場,34.2,,,栗東,482,+,2,,5,5,,,1:08.5,8,26.1,1.1/2,5-5,,,0,0,26.9,8,,M,1,,,,,2025-03-31 10:32:05
202507020611,20250330,6,14,7,2019103753,ナムラクレア,牝,6,青鹿毛,2,2011103916,ミッキーアイル,000a011dfd,サンクイーンII,000a001a98,Storm Cat,差,05339,ルメール,56.0,0,01173,長谷川,972002,奈村睦弘,900011,谷川牧場,0,谷川牧場,33.3,,,栗東,480,,0,,2,2,,,1:08.0,1,3.5,3/4,13-13,,,0,0,3.1,1,,M,1,,,,,2025-06-12 18:37:51
202507020611,20250330,7,15,7,2019105394,ママコチャ,牝,6,鹿毛,2,1998110135,クロフネ,2012104646,ブチコ,2001103460,キングカメハメハ,先,01088,川田,56.0,0,01071,池江,708800,金子真人ホールディングス,373126,ノーザンファーム,0,ノーザンＦ,33.8,,,栗東,492,-,2,,3,3,,,1:08.2,6,14.6,1.1/4,9-8,,,0,0,17.1,7,,M,1,,,,,2025-05-01 18:32:56
202507020611,20250330,16,16,8,2020103276,バルサムノート,牡,5,黒鹿毛,2,2011100655,モーリス,2009106383,エピセアローム,2001103114,ダイワメジャー,大,01176,亀田,58.0,0,01117,高野,790005,吉田勝己,373126,ノーザンファーム,0,ノーザンＦ,34.4,,,栗東,518,+,6,,12,12,,,1:09.2,18,234.2,1/2,13-13,,,0,1,241.6,18,,M,1,,,,,2025-06-12 18:36:56
202507020611,20250330,8,17,8,2019105806,ドロップオブライト,牝,6,黒鹿毛,2,2008102985,トーセンラー,2003104556,プレシャスドロップ,000a00013a,フレンチデピュティ,先,00732,幸,56.0,0,01203,福永,851009,岡田牧雄,233071,岡田スタッド,0,岡田スタツド,34.2,,,栗東,436,-,4,,8,8,,,1:08.8,17,186.4,アタマ,10-12,,,0,0,148.8,16,,M,1,,,,,2025-07-03 18:26:36
202507020611,20250330,19,18,8,2021102320,ペアポルックス,牡,4,黒鹿毛,2,2003110212,キンシャサノキセキ,2010106609,ミラクルアスク,2002100816,ディープインパクト,大,05203,岩田康,58.0,0,01084,梅田,037803,廣崎利洋ＨＤ,020541,ＡＳＫＳＴＵＤ,0,㈱ＡＳＫＳＤ,36.3,,,栗東,476,+,4,,18,18,,,1:10.3,10,56.5,1.1/4,2-2,,,0,0,78.5,12,,M,1,,,,1,2025-06-26 18:35:28
